id_hogar;tipo_hogar;sanitaria;asentamiento;estrato_social;personas_mayores_14;personas_menores_14;numero
 8765;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017026217
 8766;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026220
 8767;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026223
 8768;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017026234
 8769;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 4; 2017026235
 8770;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017026236
 8771;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026240
 8772;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 1; 2017026247
 8773;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026249
 8774;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 1; 2017026253
 8775;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026254
 8776;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 2; 2017026261
 8777;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026265
 8778;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026266
 8779;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026267
 8780;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026271
 8781;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026272
 8782;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026280
 8783;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026281
 8784;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026285
 8785;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017026287
 8786;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026289
 8787;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026292
 8788;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026297
 8789;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026299
 8790;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017026300
 8791;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017026307
 8792;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 2; 2017026308
 8793;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026309
 8794;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 1; 2017026314
 8795;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017026316
 8796;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026317
 8797;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017026322
 8798;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026332
 8799;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017026333
 8800;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026334
 8801;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017026335
 8802;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017026336
 8803;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026338
 8804;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026349
 8805;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026354
 8806;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017026356
 8807;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017026359
 8808;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026365
 8809;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017026372
 8810;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026373
 8811;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026374
 8812;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017026377
 8813;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 1; 2017026378
 8814;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017026382
 8815;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017026386
 8816;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017026387
 8817;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026389
 8818;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 1; 2017026395
 8819;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017026398
 8820;Casa;Sí - sin cisterna;NO;Nivel económico bajo; 2; 1; 2017026399
 8821;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017026400
 8822;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017026402
 8823;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 1; 0; 2017026403
 8824;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 1; 2017026405
 8825;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 3; 2017026411
 8826;Casa;Sí - sin cisterna;Sí;Nivel económico bajo; 2; 1; 2017026412
 8827;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 0; 2017026413
 8828;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026418
 8829;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026421
 8830;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026428
 8831;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026429
 8832;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026432
 8833;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026437
 8834;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 5; 1; 2017026440
 8835;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026445
 8836;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026448
 8837;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026454
 8838;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026456
 8839;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 3; 2017026457
 8840;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026460
 8841;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 1; 2017026461
 8842;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026462
 8843;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 3; 2017026467
 8844;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017026468
 8845;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026470
 8846;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026471
 8847;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 3; 2017026477
 8848;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017026479
 8849;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017026481
 8850;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026485
 8851;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017026486
 8852;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017026487
 8853;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026491
 8905;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017026660
 8854;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017026497
 8855;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026499
 8856;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017026500
 8857;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026504
 8858;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017026505
 8859;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026509
 8860;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 0; 2017026510
 8861;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017026511
 8862;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017026515
 8863;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026518
 8864;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026519
 8865;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026527
 8866;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026530
 8867;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026531
 8868;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026532
 8869;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026538
 8870;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026542
 8871;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 6; 2; 2017026543
 8872;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017026546
 8873;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026548
 8874;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026550
 8875;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017026556
 8876;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026559
 8877;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026566
 8878;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026571
 8879;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026572
 8880;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017026573
 8881;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026576
 8882;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026578
 8883;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026581
 8884;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017026584
 8885;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017026585
 8886;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017026590
 8887;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026591
 8888;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026593
 8889;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017026617
 8890;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026619
 8891;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026620
 8892;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017026623
 8893;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017026625
 8894;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017026627
 8895;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017026628
 8896;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026631
 8897;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026633
 8898;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026634
 8899;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026640
 8900;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026642
 8901;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026645
 8902;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026650
 8903;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 1; 2017026651
 8904;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017026655
 8906;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017026661
 8907;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026662
 8908;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017026663
 8909;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026664
 8910;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 1; 2017026665
 8911;Casa;Sí - sin cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017026667
 8912;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026668
 8913;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017026669
 8914;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017026670
 8915;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026671
 8916;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026673
 8917;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017026674
 8918;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026675
 8919;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017026676
 8920;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017026684
 8921;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026685
 8922;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026688
 8923;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 2; 2017026695
 8924;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026700
 8925;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017026704
 8926;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017026707
 8927;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026714
 8928;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017026717
 8929;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017026718
 8930;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 2; 2; 2017026719
 8931;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026720
 8932;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017026725
 8933;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026732
 8934;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017026733
 8935;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017026736
 8936;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017026738
 8937;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026743
 8938;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017026745
 8939;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017026747
 8940;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017026748
 8941;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 0; 2017026750
 8942;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017026755
 8943;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017026757
 8944;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 4; 2017026763
 8945;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017026766
 8946;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017026776
 8947;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017026778
 8948;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017026781
 8949;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 2; 2017030004
 8950;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030006
 8951;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030007
 8952;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030011
 8953;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 0; 2017030012
 8954;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 3; 2017030013
 8955;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030014
 8956;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 1; 2017030017
 8957;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030019
 8958;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030022
 8959;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017030024
 8960;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017030025
 8961;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030026
 8962;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030028
 8963;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017030031
 8964;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017030032
 8965;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017030037
 8966;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017030038
 8967;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017030039
 8968;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017030040
 8969;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030048
 8970;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 4; 2017030051
 8971;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030060
 8972;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017030063
 8973;Apartamento en edificio de una planta;Sí - sin cisterna;NO;Nivel económico bajo; 1; 0; 2017030065
 8974;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030067
 8975;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030069
 8976;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030075
 8977;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017030083
 8978;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017030085
 8979;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030090
 8980;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030094
 8981;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 2; 2017030098
 8982;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030099
 8983;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030101
 8984;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030105
 8985;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030107
 8986;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030115
 8987;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017030125
 8988;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030126
 8989;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030130
 8990;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030131
 8991;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030134
 8992;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030135
 8993;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 1; 2017030138
 8994;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030141
 8995;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030143
 8996;Casa;Sí - sin cisterna;Sí;Nivel económico bajo; 2; 0; 2017030146
 8997;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030147
 8998;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017030148
 8999;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 3; 2017030149
 9000;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017030150
 9001;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017030151
 9002;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017030154
 9003;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017030156
 9004;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017030157
 9005;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017030159
 9006;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017030163
 9007;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017030167
 9008;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017030173
 9009;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030183
 9010;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017030184
 9011;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017030186
 9012;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 2; 2017030187
 9013;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017030191
 9014;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017030192
 9015;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030193
 9016;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017030194
 9017;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030201
 9018;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017030202
 9019;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017030206
 9020;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017030211
 9021;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017030212
 9022;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017030214
 9023;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017030217
 9024;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030219
 9025;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030221
 9026;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017030227
 9027;Casa;Sí - con cisterna;NO;Nivel económico medio; 6; 0; 2017030231
 9028;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017030232
 9029;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017030233
 9030;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 6; 1; 2017030237
 9031;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017030238
 9032;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017030242
 9053;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017030293
 9033;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017030243
 9034;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017030244
 9035;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017030248
 9036;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017030256
 9037;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017030258
 9038;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030260
 9039;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030261
 9040;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030262
 9041;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017030263
 9042;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017030268
 9043;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 3; 2017030270
 9044;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017030271
 9045;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030273
 9046;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017030277
 9047;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017030285
 9048;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017030286
 9049;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017030287
 9050;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017030289
